text	public_metrics	created_at	Google_Translation	@	places	village	district	region
"Sarkaal CID-da katirsan oo Siinka dheer lagu dilay iyo weerar ka dhacay deegaanka Kulbiyoow.
#Somalia
https://t.co/9rKP2FG4km"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T09:27:00.000Z	CID officer killed in Siin Dheer and attack in Kulbiyow .. #Somalia. https://t.co/9rKP2FG4km	[]	['Siin', 'Dheer', 'Somalia']	['Kolbiyow']	['Badhaadhe']	['Lower Juba']
@HSNQ_NISA Wixii wadanka ka socon waayo naga qabta deni bud Spencer asina gaarsiiya in qarax daba joogo fuleynimada deni bud Spencer waa la ogyahay	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T09:26:43.000Z	@HSNQ_NISA What is going on in the country is not clear about deni bud spencer	['@HSNQ_NISA']	[]	[]	[]	[]
"@mahadsalad Wlle hdii dagaal dhoco mahdow cidii dhibane unoqonaysa waa reer muqdisho cida qaxaysa waa reer muqdisho cida labilikiwaysanayo waa reer muqdisho sidii hore maaha somlia dawldaa kadhisan ee magalda yaynaan iskaaga ciyaarin .
Eenu kudhaqano sharciga (زيادة القانون )hdii lawaayo"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T09:17:19.000Z	@mahadsalad Wlle hdi if there is a war mahdow whoever is the victim is Mogadishu residents who are fleeing are Mogadishu residents	['@mahadsalad']	['Mogadishu', 'Mogadishu']	['Mogadishu']	['Banadir']	['Banadir']
Waxaa dadka ugu doqonsan uguna dhoohan kii aaminsan 'dagaal ma dhici karo oo beesha caalamkaan oggolayn'. Wallee dal nabaddiisu beesha caalamka ku xirantahaan nabad noqonin. 2/2	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	2022-04-05T09:09:13.000Z	It is the stupidest person who believes in &#39;no war can be waged without the consent of the international community&#39;. But a country whose peace depends on the international community will not be at peace. 2/2	[]	[]	[]	[]	[]
@mahadsalad Waa mid kamida jaajuusiinta ku dhex jira golaha barlamanka kuwaas oo u shaqeeya cadowga umadda Soomaaliyeed weligaa ma'aragtay ninkan oo shabab weerertay ama qarax udhigtay wa maya isaga aya shabab ah 😃😃	{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}	2022-04-05T07:50:58.000Z	@mahadsalad He is one of the spies in the parliament who works for the enemy of the Somali people.	['@mahadsalad']	[]	[]	[]	[]
"5 Askari Itoobiyaan ah oo ku dhintay Weerar ka dhacay Koonfurta #Somalia
https://t.co/dzzx9dGiqK"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T07:32:24.000Z	5 Ethiopian Soldiers Killed in Attack in Southern #Somalia https://t.co/dzzx9dGiqK	[]	['Somalia']	[]	[]	[]
@mahadsalad @SomaliaNews252 Wax yaalaha layaabka leh Waxaa ka Mid ah qof Wayn Hadana Muslim ah oo har iyo habeyn Been iyo Dagaal Ku Goodinaya Tolow Maxaa ugu jira Dalkaan Haduu Dagaal Ka dhaco, Masa Jirtaa Faa'iido Gaar ah oo uu Helayo Waa Wax layaab leh Runtii Waxa uu Sheegayo Shaqsigaan!!!!!!!!!!!!	{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}	2022-04-05T07:11:09.000Z	@mahadsalad @ SomaliaNews252 One of the strangest things is that an old Muslim man is threatening lies and war day and night. I wonder why he is in this country if there is a war. What This Person Really Says !!!!!!!!!!!!	['@mahadsalad', '@SomaliaNews252']	[]	[]	[]	[]
@SomaliPM Xafiis kan soomali looguma adeego warqadihiisa waxaaqora al qabyaala waxaana kasoo dhex goodiya indha cade  waxaa lataliyo c,c,shakuur   fiqina wuxuu uqaabilsanyahay   hurinta colaadaha beeleeysan qarax quutana wuxuu uqabilsanyahay dacayadaha  sidaa darteed  waa xafiis hg	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T07:10:55.000Z	@SomaliPM This somali office is not used for its letters written by tribalism and it is threatened by blind people.	['@SomaliPM']	[]	[]	[]	[]
#Somaliland  waa inay diyaar u noqotaa dagaal sokeeye. Dadka aan mabda'a lahayn iyo kuwa xumaanta haysta waa in meesha laga saaraa	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T07:05:17.000Z	#Somaliland must be ready for civil war. Unscrupulous and evil people should be eliminated	[]	['Somaliland']	[]	[]	[]
@SuleimanHashi Balaayo jaceylkeeda meel iska dhig, aniga ma amro inuu dagaal la rido iyo in la joojiyo, balse waxaan kuu sheegay waxa soo socdo, maadaama aad fahmi weyday dagaalka tooska ah ee qarxay meesha uu ku socdo. 1/	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-04-05T05:26:52.000Z	@SuleimanHashi Woe is her love, I do not command her to fight or to stop, but I told you what is coming, as you do not understand the direct battle that erupted where it is going. 1 /	['@SuleimanHashi']	[]	[]	[]	[]
"Deg Deg:
Maafiyada Villa Somalia ayaa sheegtay inay ku howlan yihiin gowraca @MohamedHRoble oo ay qaatibillaah ka taagan yihiin.
Dilkiisa kadib dalka waxaa ka qarxi doona dagaal sokeeye.
Beesha Hawiye waxaa laga doonaya inay diyaargarowaan
#Somalia #Mogadishu https://t.co/Yzosx1fGYe"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T04:37:07.000Z	Deg Deg:. Villa Somalia mafia says they are engaged in the massacre of @MohamedHRoble. After his assassination, a civil war will break out in the country. #Somalia #Mogadishu https://t.co/Yzosx1fGYe	['@MohamedHRoble']	[]	['Mogadishu']	['Banadir']	['Banadir']
@HSNQ_NISA Nisa filinkiina wuu iska cadyahay bilashs aa farmaajo mesha ugu so qorteen cida aad rabtiin oo qarax la rabtiin waa rooble alle dile aa dhinto lasocda taas	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T03:52:26.000Z	@HSNQ_NISA Nisa your film is clear free of charge.	['@HSNQ_NISA']	[]	[]	[]	[]
@Dahirow10 @HSNQ_NISA Marka alshabaab kaama aqli Yara Way ogyihiin in raisal wasaare Roble madaxweyne farmajo isku dhacsanyihiin Hadii ay mid kamida begsadaana ay dowlada dhexdeeda isku edanayso dalkuna dagaal sokeeye Gali Karo cida kafaidaysana waa Al shabaab uun Wax fahn	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T03:28:09.000Z	@ Dahirow10 @HSNQ_NISA So Al-Shabaab doesn&#39;t think much of you. They know that Prime Minister Roble and President Farmajo are at loggerheads.	['@Dahirow10', '@HSNQ_NISA']	[]	[]	[]	[]
"Alle dil ayaa dhintay, waxase dhibaataa maalinkasta in leeaugu hanjabo erayada wada shaqey meyno waa lagu dili doonaa.
Oday reeraha madax ka ahaa ayaa yrir:-
-Lix Halkaad kujoogtaan dagaal laabta ka ogaada.
-hadii luqunta LA idinjarana lugaha leex lesxsha.
Rooble horay u soco."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T03:27:06.000Z	&quot;God has killed him, but the problem is that every day we are threatened with words that we will not work together. He will be killed.&quot; -Lix Know where you are in the fight .. -if LA cuts you off your legs turn lesxsha .. Roble go ahead.	[]	[]	[]	[]	[]
@HSNQ_NISA NISA adinka miyaa qarxin raisul wasaare rooble waligiinba qarax dhici rabo ma dhihine	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T03:18:38.000Z	@HSNQ_NISA NISA did you blow up the prime minister rain did you ever say there is going to be an explosion	['@HSNQ_NISA']	[]	[]	[]	[]
@HSNQ_NISA Wxa meshaan kacad munaafaqada weyn ee Al shabaab iyo shisheeye so abaabuleen si dalkeena dagaal sokeeye looga abuuro. Lkn hore muamaradahan oo Kle waloo fashiliyay ilahay ayaana fashilin doona Hadana inshallah amiin amiin amiin 🇸🇴🇸🇴🇸🇴💪💪💪❤️❤️❤️	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-05T03:16:22.000Z	@HSNQ_NISA This is a major uprising organized by Al Shabaab and foreigners to create a civil war in our country. But in the past, these schemes have failed and God will fail. Inshallah amen amen amen 🇸🇴🇸🇴🇸🇴💪💪💪❤️❤️❤️	['@HSNQ_NISA']	[]	[]	[]	[]
1) Raysulwasaraha 2) Gudiga FEIT = muuse Geele  3) musharixiinta iyo labada xoghaye ee labada aqal iyo xubnaha muhiibkaa ee labada aqal wixii soogaara waxaa masuuliyadewda qaadaya fahad iyo farmajo hadii uu qarax jiro waamid lasoo galiyay madax toyada https://t.co/IxZ9z84I3y	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T03:14:22.000Z	1). Prime Minister 2). Board FEIT = Moses Geele 3). Candidates and the two secretaries of the two houses and the key members of both houses will be held accountable by Fahad and Farmajo in the event of an explosion. https://t.co/IxZ9z84I3y	[]	[]	[]	[]	[]
@ShAbdiHersy @MohamedHRoble @HSNQ_NISA @M_Farmaajo Farmaajo dagaal la’an xukunka kaga tegi mayo Rooble Wu ogaa in uu yahay qofka xigaya Xildhiban Amina AS=N&amp;N	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:56:10.000Z	@ShAbdiHersy @MohamedHRoble @HSNQ_NISA @M_Farmaajo Farmajo will not leave power without a fight Roble knew he was the next MP Amina AS = N &amp; .N	['@ShAbdiHersy', '@MohamedHRoble', '@HSNQ_NISA', '@M_Farmaajo']	[]	[]	[]	[]
@HSNQ_NISA Nisa &amp; AS Laba Shabaab inaad tihiin oo qarax iyo qaarjin walba aad wadajir u fulisaan awalba waa laydin ogaa.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:56:08.000Z	@HSNQ_NISA Nisa &amp;. AS You both knew that you were Al Shabaab and that you carried out every bombing and assassination together.	['@HSNQ_NISA']	[]	[]	[]	[]
@HSNQ_NISA Lafta Gareen waa diiday sheekadaan wuxuu leeyahay Shabaab ma ahan NISA Qarax wayn Siyaasadeed dhigtay https://t.co/QiIqGErRz6	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:48:14.000Z	@HSNQ_NISA Lafta Gareen rejects this story saying Al Shabaab is not NISA who carried out a major political bombing https://t.co/QiIqGErRz6	['@HSNQ_NISA']	[]	[]	[]	[]
@qabobe5 Sxb sheekadaan somali waa ka weyn tahay qolyaha ajinabiga masiibada Somalia ka macaashi ayaa laba qorshe mid rabo Farmaajo Dila oo mid ey rabaan keena ama Rooble dila dagaal sokeeye labaad sameeya si masiibooyinka Somalia ka dhaco billions $ magaca Somalia ey oogu helaan.	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:47:09.000Z	@ qabbebe5 Friends, this somali story is bigger than the foreigners who are profiting from the tragedy in somalia.	['@qabobe5']	['somalia']	[]	[]	[]
@ha_noolaato @M_Farmaajo Tan iyo bilawgii doorashada Farmaajo, taageerayaashiisu waxa ay rabeen in la khaarijiyo cid kasta oo ka hor timaada rabitaanka guracan ee madaxwaynaha. Taageerayaashiisu waa Shabab aan qarax ku xidhnayn, haddii meesha laga saarana waa suuragal in ay Shabaab is qoraan.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:43:32.000Z	@ha_noolaato @M_Farmaajo Since the beginning of Farmajo&#39;s election, his supporters have wanted to assassinate anyone who opposes the will of the president. His supporters are Al Shabaab non-explosive, and if they are eliminated it is possible that Al Shabaab will join.	['@ha_noolaato', '@M_Farmaajo']	[]	[]	[]	[]
@HSNQ_NISA Dadka ma qaldi kartaan maafiyo aan ahaayn fahad iyo Teamkiisa dalka maba joogaan alshabaab waa dad mabda, cad leh oo meesha aay joogaan la yaqaan waana rag dagaal ku maqan warkoodana cadaaystay laakin adinka iyo inta lamidka ah ayaa haboon in la iska kiin ilaaliyo ufan kuulo	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:40:31.000Z	@HSNQ_NISA People can&#39;t be mistaken for mafia other than fahad and his team are not in the country.	['@HSNQ_NISA']	[]	[]	[]	[]
"@mahadsalad Warkaan NISA kasoo yeeray labo mid ayaa loo fahmi karaa
1. In wadan Xaalada degdeg ah uu odayga weyn galin rabo oo dagaal ku dhawaaqi rabo oo AS lagu qaado.
2. In ee NISA markale soo hadli doonto oo dhihi doonto xildhibaan meel lagu dhaariyo oo lagu kulansiiyo ma jiro."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:37:38.000Z	@mahadsalad This message from NISA can be understood in two ways. 1. That a country in a state of emergency wants the old man to go to war and declare war on AS.	['@mahadsalad']	[]	[]	[]	[]
@HSNQ_NISA Nisa mad naga daysan abaabulkan dagaal	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:22:05.000Z	@HSNQ_NISA Don&#39;t leave us in the lurch	['@HSNQ_NISA']	[]	[]	[]	[]
@Aliak75950279 @galadjamaa @HSNQ_NISA @MohamedHRoble Galaal iyo boqolaalkii kale oo qarax iyo weerar argagixiso ku dhintey cid kale ayay ahaayeen  malaha.	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:19:16.000Z	@ Aliak75950279 @galadjamaa @HSNQ_NISA @MohamedHRoble Galaal and the hundreds of others who died in explosions and terrorist attacks were probably others.	['@Aliak75950279', '@galadjamaa', '@HSNQ_NISA', '@MohamedHRoble']	[]	[]	[]	[]
https://t.co/NLQwcGKOeK	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:04:59.000Z	https://t.co/NLQwcGKOeK	[]	[]	[]	[]	[]
"BREAKING: Alshabab is planning to assassinate @MohamedHRoble. @HSNQ_NISA has received a well planned suicide attack directed to PM &amp; @M_Farmaajo. 👇

https://t.co/90YvnKgKd7 https://t.co/kcp334yXjM"	{'retweet_count': 34, 'reply_count': 36, 'like_count': 169, 'quote_count': 3}	2022-04-05T02:02:52.000Z	BREAKING: Alshabab is planning to assassinate @MohamedHRoble. @HSNQ_NISA has received a well planned suicide attack directed to PM &amp;. @M_Farmaajo. 👇. . https://t.co/90YvnKgKd7 https://t.co/kcp334yXjM	['@MohamedHRoble.', '@HSNQ_NISA', '@M_Farmaajo.']	[]	[]	[]	[]
@SomaliPM Rooble dagaal sokeeya buu u ololaynaya waana iskacaddahay	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T00:29:32.000Z	@SomaliPM Rooble is campaigning for civil war and he is adamant	['@SomaliPM']	[]	[]	[]	[]
"Rooble dagaal abaabulan baad hoos kawada maxaa  guddi madax banaan faraha kuu geliyey. Ceebta aad kahesho waxba hanaga siinin

Ciyaal xamarna waa ku fahmeen cid dagaal iyo qax rabto aan adiga ahayn majirto.. ilaahey umada hanakaa dhaafiyo aamiin https://t.co/k83JvBZHlG"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T00:19:10.000Z	You are under the impression that an independent commission has intervened. Shame on you for not giving us anything. . The children of Mogadishu understand that no one wants to fight and flee except you .. God bless the nation amen https://t.co/k83JvBZHlG	[]	[]	['Mogadishu']	['Banadir']	['Banadir']
@southweststat Awal ma roble xariir shaqa oo fiican idin ka dhaxeeye.ninyow farmaja hadaan hakaa tuuro dalkaam dagaal haduu galo dadka ugu nugul waa konfurgalbeed	{'retweet_count': 0, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}	2022-04-05T00:12:13.000Z	@southweststat First of all, I do not want to have a good working relationship with you.	['@southweststat']	[]	[]	[]	[]
"@m_baldho Sidii dawacaduba tiri
Walee duul aan ogahay
Dagaal iyo boobmaahee waxkale
Inay doonaan ha sugin 

#Qormaan"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T23:26:22.000Z	@m_baldho As the fox said. But a flight I know. War and looting and nothing else. Don&#39;t wait for them to come. . #Qormaan	['@m_baldho']	[]	[]	[]	[]
@SomaliPM Dalkan waxan ka baqaa dagaal iyo rabsho inaad galiso	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T23:17:23.000Z	@SomaliPM I am afraid of war and violence in this country	['@SomaliPM']	[]	[]	[]	[]
"Guddoomiyihii iyo Xoghayihii Guddiga FEIT ee xilka laga qaaday ayaa lagu eedeeyay inay Villa Somalia kala shaqeynaynayaan ka hortagga dhaarinta Xildhibaannada
https://t.co/XYUgwkaMj9"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	2022-04-04T22:34:51.000Z	The ousted chairman and secretary of the FEIT committee have been accused of working with Villa Somalia to prevent the swearing in of lawmakers. https://t.co/XYUgwkaMj9	[]	['Villa', 'Somalia']	[]	[]	[]
@Sacadfaarah Fahad  waa  libaax     libaaxna  habar  hugaag  xataa  hadduu  hurdo  waxay  mooddaan  in  uu  soo  jeeddo  fahad  shisheeyeh  iyo  nimanka u  kirraysan ee  dabadhilif  ayaa  dagaal  kulla  jirrah kenya  imaraad        farmaajo iyo fahad dsgaal bay kulla jir	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T22:32:51.000Z	@Sacadfaarah Fahad is a lion and a lion habar hugaag even if he sleeps it looks like fahad is a foreigner and the men who hired him are in a war with kenya imaraad farmajo and fahad dsgaal	['@Sacadfaarah']	['kenya']	[]	[]	[]
@munalisa2811 @DDhimbil Ma waxad bilawdeen inad ka ganacsatan dareenka shacabkayaga faqash dagaal baa maga dhaxeeya🗡	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T22:26:32.000Z	@ munalisa2811 @DDhimbil Have you started trading on the sentiments of our people?	['@munalisa2811', '@DDhimbil']	[]	[]	[]	[]
Meshan waa iska cadahay in dagaal laga rabo ee aan doorsho ka soo Socon. https://t.co/7sS7lpI9ld https://t.co/RnVILmDN1p	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T22:24:01.000Z	It is clear that this is a war of attrition and not an election. https://t.co/7sS7lpI9ld https://t.co/RnVILmDN1p	[]	[]	[]	[]	[]
Markaa maxaa loogu yiri guddiga madaxa bannaan? Meeshaan doorasho lagama rabo ee dagaal abaabulan ayaa RW hormuud u yahay. https://t.co/cbmZf6GV50	{'retweet_count': 2, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}	2022-04-04T22:21:09.000Z	So why the independent commission? There is no need for elections here and organized war is being led by the Prime Minister. https://t.co/cbmZf6GV50	[]	[]	[]	[]	[]
In uu qarax isku xiraa oo kali ah ba u dhimaan Abu Camar Alkhorasani. SALAMAAT MIN KULI AAFAT https://t.co/b07le0jZpS	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-04T22:20:57.000Z	Abu Omar al-Alkhorasani was killed in a bomb blast. SALAMAAT MIN KULI AAFAT https://t.co/b07le0jZpS	[]	[]	[]	[]	[]
@MohamedHCirro Qof @MohamedHRoble mansab aan ku haboonayn la siiyo waa caqabad. Waa nagu sharaf daro in Rooble masuuliyad iyo jago uusan u qalmin lasiiyo. In Puntland loo fasaxo xildhibaanada oo dhan South West &amp; Hiirshabeele loo diido xildhibaanadooda waa weerar qaawan!	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}	2022-04-04T22:09:48.000Z	@MohamedHCirro Giving someone an inappropriate position @MohamedHRoble is a challenge. It is a disgrace to us that Roble has been given a responsibility and a position he does not deserve. Allow Puntland to all South West &amp;. Hiirshabeele to deny their MPs is a naked attack!	['@MohamedHCirro', '@MohamedHRoble']	[]	[]	[]	['Puntland']
@cabdifatax war indr yaal dad kan ha nagu dirana inaga daaya arko dhaafa un dafad uma heyno qarax iyo dhib kale	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T21:46:30.000Z	@cabdifatax war indr yaal people don&#39;t send us this let us see beyond we just don&#39;t have any explosions or other problems	['@cabdifatax']	[]	[]	[]	[]
