text	created_at	public_metrics	Google_Translation	@	village	region	district
@somalilandusa @musebiihi @somalilandmfa Sir @somalilandusa  with all due respect don't be so blinded the fact that somalia is ur first enemy and the only reason they said that is to interrupted the way of getting international intentions. They should've released that money when the sever drought hit us hard the most	2022-04-03T21:50:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@somalilandusa', '@musebiihi', '@somalilandmfa', '@somalilandusa']	[]	[]	[]
"RT @WorldBankWater: In #Somalia, women &amp; girls in #drought situations are at increased risk of malnutrition, violence &amp; loss of income.

Fi…"	2022-04-03T21:34:31.000Z	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@WorldBankWater:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T21:19:03.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
RT @guardian: ‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/mmfNV0p2It	2022-04-03T21:10:35.000Z	{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@guardian:']	[]	[]	[]
"Climate-related disasters threaten millions in Somalia
Drought caused by insufficient rainfall triggers mass exodus in Horn of Africa nation
#News #DailyNews #LiveNews #WorldNews https://t.co/SfziJWdQBG"	2022-04-03T21:10:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
"@ricarda8888 .@Ricarda8888 

Hi again, I looked into @Welthungerhilfe who seem to be a great organization. Well worth a look around the website. 

They accept donations in euro or USD. I’m in Canada &amp; also likely no tax rebate, but neither not a deal.

#Hunger #poverty #Somalia #drought"	2022-04-03T20:58:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['@ricarda8888', '@Ricarda8888', '@Welthungerhilfe']	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T20:49:12.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
@Gh0stsk @M_Farmaajo Where was that money when the country was under drought  sool sanag and cayn need that amount of money am starting to be confused by farmmajo .we send them money and they are still ungrateful. Am asking farmajo is he for all people #somalia	2022-04-03T20:23:56.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 1}		['@Gh0stsk', '@M_Farmaajo']	['Sool']	['Sanaag', 'Sool', 'Bay']	['Buur Hakaba']
RT @SPIEGEL_English: #Ukraine isn't the only place where children are dying because of the Russian invasion. With all attention on the war…	2022-04-03T20:03:23.000Z	{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@SPIEGEL_English:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T20:02:40.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T20:00:13.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T19:51:25.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T19:23:19.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
RT @jaakkone: 'Funding for humanitarian assistance is vital to avert large-scale loss of life in the Horn of Africa in the period ahead' #d…	2022-04-03T19:21:58.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@jaakkone:']	[]	[]	[]
Some fear that the continued drought in E Africa could come to resemble that in 2011, which killed about 260,000 people in Somalia alone. While the situation hasn’t reached that level yet, the funding and resources needed to avert that have not yet begun to flow - @SarahRobinson https://t.co/8nyeW4AXQ9	2022-04-03T19:11:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		['@SarahRobinson']	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T19:10:42.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
RT @hbsHornOfAfrica: Quick and strong international support needed for #Somaliland. #HargeisaFire struck after severe drought, global food…	2022-04-03T19:09:09.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@hbsHornOfAfrica:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T19:00:48.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
"Somalia suffering worst drought in decades

read on https://t.co/yqbYGiB8LB
https://t.co/0HtEwTDKcK
#uomoelegante #gloo #miradaonline #ecosistemaonline"	2022-04-03T18:56:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T18:44:04.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/EdoRpAZ4lt via @YouTube	2022-04-03T18:22:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@YouTube']	[]	[]	[]
"RT @WorldBankWater: In #Somalia, women &amp; girls in #drought situations are at increased risk of malnutrition, violence &amp; loss of income.

Fi…"	2022-04-03T18:20:43.000Z	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@WorldBankWater:']	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T18:18:16.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
"RT @jaakkone: Severe crisis in #Somalia, #Ethiopia and #Kenya 🆘️

#drought #hungercrisis #famine-threat

https://t.co/03xg0OUh3a"	2022-04-03T18:16:43.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@jaakkone:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T18:11:43.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T18:04:06.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/ewfE6JIfto via @YouTube	2022-04-03T17:55:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@YouTube']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T17:49:55.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
"RT @NadeefsViews: We currently have an emergency water trucking campaign going for the people in Jubaland. Please donate what you can
https…"	2022-04-03T17:43:56.000Z	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@NadeefsViews:']	[]	['Jubbaland']	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T17:42:38.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
"RT @acfusa: ""Just 3 percent of the $6 billion the U.N. needs this year [to avert a crisis in] Ethiopia, Somalia and South Sudan has been al…"	2022-04-03T17:36:38.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@acfusa:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/F9NwEishVu via @YouTube	2022-04-03T17:34:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@YouTube']	[]	[]	[]
"Somalia suffering worst drought in decades
https://t.co/KcFR1gXQ2m"	2022-04-03T17:22:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
@MowliidHaji @MohamedHRoble Thank you reer Muqadisho ❤️ other states in somalia are doing there best too, with everything is going on and the drought that effectiving some regions, but ppl are coming together to help reer #Hargeisa #HargeisaFire	2022-04-03T17:18:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		['@MowliidHaji', '@MohamedHRoble']	['Hargeysa']	['Woqooyi Galbeed', 'Middle Juba']	['Hargeysa', 'Jilib']
RT @hbsHornOfAfrica: Quick and strong international support needed for #Somaliland. #HargeisaFire struck after severe drought, global food…	2022-04-03T17:11:55.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@hbsHornOfAfrica:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/ARIZqk2nzi prin @YouTube	2022-04-03T17:11:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@YouTube']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T16:55:06.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/bbMlRmgjwq https://t.co/qbeRkPvfNw	2022-04-03T16:55:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T16:49:10.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T16:47:29.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
Somalia suffering worst drought in decades https://t.co/XRFXiWjmll	2022-04-03T16:47:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
RT @OCHASom: ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two week…	2022-04-03T16:46:20.000Z	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@OCHASom:']	[]	[]	[]
RT @IMC_UK: #Somalia 🇸🇴 is affected by an ongoing drought, making it difficult to access to safe drinking water. As a result, water-borne d…	2022-04-03T16:40:13.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@IMC_UK:']	[]	[]	[]
RT @dwaqaf: Thank you, Somali Chamber of Commerce, for donating 2 million USD, and I hope Somali Federal government Can do better than 1 mi…	2022-04-03T16:36:34.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dwaqaf:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T16:34:45.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
RT @dwaqaf: Thank you, Somali Chamber of Commerce, for donating 2 million USD, and I hope Somali Federal government Can do better than 1 mi…	2022-04-03T16:27:16.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dwaqaf:']	[]	[]	[]
Thank you, Somali Chamber of Commerce, for donating 2 million USD, and I hope Somali Federal government Can do better than 1 million. Somaliland donated millions during the drought in Somalia. https://t.co/Iq2oy0UMeH	2022-04-03T16:26:56.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	[]
"RT @jaakkone: Severe crisis in #Somalia, #Ethiopia and #Kenya 🆘️

#drought #hungercrisis #famine-threat

https://t.co/03xg0OUh3a"	2022-04-03T16:24:23.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@jaakkone:']	[]	[]	[]
"ℹ️ Between 13-26 March 2022, #droughtinsomalia displaced nearly 15K people, which is a 65% decrease from the previous two weeks when 42.5K+ were displaced. Most IDPs came from from Bay and Lower Shabelle region of #Somalia 

🆕 #displacement dashboard👉🏽https://t.co/kPEXWy2P5w https://t.co/Ro4uafSyHS"	2022-04-03T16:24:17.000Z	{'retweet_count': 9, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}		[]	[]	['Bay', 'Lower Shabelle']	[]
With all #ATTENTION on the #WAR there, #aid #MONEY is drying up in other regions – including in #Somalia, which is #experiencing a devastating #drought.	2022-04-03T16:20:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
"With the #World's #ATTENTION on #Ukraine, #suffering Is #Rising Elsewhere
Ukraine isn't the only #Place where #children are #dying because of the #Russian #invasion.

#DoubleStandards 
#somalia 
#food 
#drought https://t.co/1UBhqFVOgM"	2022-04-03T16:20:51.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	[]
"RT @UNOCHA: The drought emergency in #Somalia has deteriorated to a point where the country is facing the risk of famine.

Humanitarians ar…"	2022-04-03T16:12:24.000Z	{'retweet_count': 61, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@UNOCHA:']	[]	[]	[]
RT @dr_yusefsalaam: 📷 #PowerPost🤲🏻🤲🏼🤲🏽🤲🏾🤲🏿™️ SOMALIA NEEDS OUR HELP! DONATE USING LINK IN OUR BIO. PLEASE SHARE. A Somali farmer looks at h…	2022-04-03T16:12:18.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dr_yusefsalaam:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T16:11:05.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
RT @arsenalcode: Conflicts in South Sudan, CAR, Somalia, Ethiopia, the Sahel region, northern Mozambique, eastern DR Congo...Famine in the…	2022-04-03T16:07:55.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@arsenalcode:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T16:05:49.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
"RT @dheeeray: Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls…"	2022-04-03T16:04:01.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dheeeray:']	[]	[]	[]
"Ramadan Kareem everyone 💕
I'm fundraising to provide food packs for families affected by the current drought in Somalia.
Pls share ,donate whatever you can 
And continue to keep our brothers and sisters in your prayers this Ramadan #JustGiving https://t.co/EXwQXJapcc"	2022-04-03T15:57:52.000Z	{'retweet_count': 30, 'reply_count': 0, 'like_count': 20, 'quote_count': 3}		[]	[]	[]	[]
RT @dr_yusefsalaam: 📷 #PowerPost🤲🏻🤲🏼🤲🏽🤲🏾🤲🏿™️ SOMALIA NEEDS OUR HELP! DONATE USING LINK IN OUR BIO. PLEASE SHARE. A Somali farmer looks at h…	2022-04-03T15:55:34.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@dr_yusefsalaam:']	[]	[]	[]
RT @arsenalcode: Conflicts in South Sudan, CAR, Somalia, Ethiopia, the Sahel region, northern Mozambique, eastern DR Congo...Famine in the…	2022-04-03T15:40:12.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@arsenalcode:']	[]	[]	[]
RT @arsenalcode: Conflicts in South Sudan, CAR, Somalia, Ethiopia, the Sahel region, northern Mozambique, eastern DR Congo...Famine in the…	2022-04-03T15:17:10.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@arsenalcode:']	[]	[]	[]
RT @joostbastmeijer: Somalia is experiencing its worst drought in 40 years. For 8 days, I traveled through the country for Dutch and intern…	2022-04-03T15:11:40.000Z	{'retweet_count': 230, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['@joostbastmeijer:']	[]	[]	[]
"Severe crisis in #Somalia, #Ethiopia and #Kenya 🆘️

#drought #hungercrisis #famine-threat

https://t.co/03xg0OUh3a"	2022-04-03T15:10:33.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	[]
