text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
"As we enter the blessed month of Ramadan please let's not forget about the countless Somali people that don't even have food and clean water to break their fasts. Never forget all that Allah has blessed us with. Jazakallah khair, May Allah reward you.
https://t.co/YClvCjdfqp https://t.co/EZjpyXYjui"	2022-04-02T19:58:12.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
#climatecrisis affecting Pastoralists‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/D9e1kcpOJi	2022-04-02T19:11:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
“The United Nations is seeking nearly $1.5 billion to provide humanitarian aid for the millions of people impacted by the drought. So far, they’ve received less than 4%” #Somalia #drought #whatifitwasyourfamily #itis https://t.co/VYTCRXwuyB	2022-04-02T18:46:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
Fears of famine grow amid worst drought in Somalia in decades https://t.co/GOnz4OXfq1	2022-04-02T18:42:41.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Fears of famine grow amid worst drought in Somalia in decades | Via PRI https://t.co/6ToeoRT3jD	2022-04-02T18:40:01.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 2}		[]	[]	[]	negative
"Food crisis is the result of rapid shifts from drought to flooding, as well as violence and conflict. Consecutive years of poor rains have decimated crops across Somalia. Families are dying not only from starvation, but also from diseases such cholera 
&amp; measles @SaveChildrenSO https://t.co/xgIuOM9mWO"	2022-04-02T18:32:50.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	negative
"Water was fundraised because of the drought in the Horn of Africa. Just read that up to 14million face high levels of acute food insecurity &amp; severe water shortages in Somaliland, Somalia, Ethiopia &amp; Kenya. 

Subhanallah &amp; now that water it’s being used to put out the fire. https://t.co/E4sMiRlCdl"	2022-04-02T18:32:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Young student generations are those important for encouraging and awarenessing the impact of climate change and Environmental issues in Somalia such as massive deforestation, recurrent drought. @SenZamzam @KFosterFCDO @SagalBihi @IOM_Somalia @hodansomali @MowliidHaji @AbdikerM https://t.co/NVAr5Lp9Bk	2022-04-02T16:28:30.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
"◾️somalia is entering its fourth failed rainy season
◾️80% of the country face extreme drought condition 
◾️4.5 million Somalia are being directly affected by drought 
◾️1.4 million children are severely malnourished 
☪️Muslims please donate in this holy month"	2022-04-02T16:26:34.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	negative
"❤️Ramadan in Somalia🌙

We have started our preparations for the first iftar of Ramadan in Somalia, which is struggling with economic problems, drought and hunger.
Happy Ramadan🤲

#FromHeartToHeartRamadan https://t.co/URObPZNCO8"	2022-04-02T16:15:00.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}		[]	[]	[]	negative
https://t.co/nQBkv7l5BH💂🙌📯💨DROUGHT IN SOMALIA 🇸🇴 MATTHEW 24;1-14 📖📺WORLD NEWS WATCH 🌍🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨	2022-04-02T16:12:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"It's more important to know if are Somalis Why our environment is destroying, Why every year have impact on recurrent drought and floods. We must take action towards how we can improve on our environment in Somalia  @ahmedvision1 @DrHodanOsman 
@gabowduale @AbdikerM @sara_bilan https://t.co/2jc8VAlAaa"	2022-04-02T16:09:04.000Z	{'retweet_count': 8, 'reply_count': 1, 'like_count': 31, 'quote_count': 2}		[]	[]	[]	positive
"Your donations are reaching fasting families in Somalia!  

We have registered 850 vulnerable families affected by the recent drought in Somalia to receive food parcels during Ramadan💜

This was only made possible thanks to your kind support! May Allah swt accept it from you👐🏿 https://t.co/7d8WSvCbGY"	2022-04-02T15:15:06.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	positive
"Our drought response teams in Ethiopia, Kenya + Somalia are working to meet urgent needs—like food, water, and cash—while supporting communities to adapt to the changing climate + prepare for the future. 🌍

https://t.co/ic1xklLsXj"	2022-04-02T15:00:13.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}		[]	[]	[]	positive
The Horn of Africa is in the midst of the worst drought in 40 years. Somalia is facing a humanitarian disaster and there’s little attention or assistance.	2022-04-02T14:47:15.000Z	{'retweet_count': 5, 'reply_count': 2, 'like_count': 23, 'quote_count': 0}		[]	[]	[]	negative
"""‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures"" https://t.co/U19aad9Q2R

#Somalia #Drought #Photography #bk https://t.co/T7zlx3zIVP"	2022-04-02T14:11:03.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Somalia’s worst drought in 40 years: NGOs warn of deepening crisis https://t.co/rsSiszNDn2 via @YouTube	2022-04-02T13:55:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
#Somalia 🇸🇴 is affected by an ongoing drought, making it difficult to access to safe drinking water. As a result, water-borne diseases are increasing. Thanks to @eu_echo and @CaafimaadP’ support, our staff are able to treat patients like Zeinab. https://t.co/Y29IHQVKCs	2022-04-02T13:32:01.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
"The locust infestation in Kenya, the civil war in Ethiopia, extreme flooding in S Sudan, the political crises and growing terrorist attacks in Somalia, and the intensifying ethnic conflict in Sudan have all contributed to the destruction of farms
https://t.co/GbdXD2qELE"	2022-04-02T13:17:05.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
What we need to know -- is everything that is happening on this planet can be addressed if we were courageous enough to use the tools of attention and love. #Somalia #drought https://t.co/DRbQjk1m4H	2022-04-02T13:14:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
This was an interview that I talked about the situation of drought in Somalia and climate change crisis in Somalia.  @sara_bilan @hodansomali @AbdikerM @SenZamzam @HonAbdirahmanA @AMB_Affey @SwedAmbSomalia @IlwadElman @SagalBihi @IOM_Somalia @UKinSomalia @OCHASom @Gobannimo https://t.co/iBtWQg5rWT	2022-04-02T10:29:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"This was an interviews that the founder of @SomaliEnvironm5 talked about the situation of drought in Somalia and climate change crisis.

He siad "" in the world Climate change has had occurs on natural but in Somalia climate change has had occurs on human activities""
@ahmedvision1 https://t.co/U9BUPAsfYs"	2022-04-02T10:20:59.000Z	{'retweet_count': 3, 'reply_count': 1, 'like_count': 12, 'quote_count': 1}		[]	[]	[]	negative
Zamzam Foundation in partner with @Sida and @LPI_voices provided clean drinking water to #drought affected areas in #somalia where water has dried up. 2000 households from remote villages in Balanballe, Herale, Guriel, Beragdid &amp; Mataban now have clean drinking water. https://t.co/awoQjr9JmX	2022-04-02T09:51:37.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}		['Matabaan']	['Hiraan']	['Belet Weyne']	positive
@addisstandard @Munatosane Alhamdulilah fire is now under control, the extent of damage still unknown #Somaliland people already hit by inflation &amp; drought. SL needs urgent Int’l assistance &amp; attention #Hargeisa needs yr help Stand with People of SL @UN @UAEAid @EU_in_Somalia @RedCrossInt_1 @luigidimaio	2022-04-02T08:58:42.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']	negative
Fears of famine grow amid worst drought in Somalia in decades  https://t.co/oxpkN9fVae	2022-04-02T07:49:49.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#RT @UN: RT @UNOCHA: The drought emergency in #Somalia has deteriorated to a point where the country is facing the risk of famine.

Humanitarians are providing urgent life-saving support. But sustained humanitarian assistance is vital to prevent the loss of lives and livelihoods."	2022-04-02T07:48:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Somalia starts Holy Month of Ramadan amid looming severe drought
https://t.co/rk4i1bc2AU https://t.co/PgszMdPUri"	2022-04-02T07:20:47.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#RT @UN: RT @UNOCHA: The drought emergency in #Somalia has deteriorated to a point where the country is facing the risk of famine.

Humanitarians are providing urgent life-saving support. But sustained humanitarian assistance is vital to prevent the loss of lives and livelihoods."	2022-04-02T07:13:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"#RT @UN: RT @UNOCHA: The drought emergency in #Somalia has deteriorated to a point where the country is facing the risk of famine.

Humanitarians are providing urgent life-saving support. But sustained humanitarian assistance is vital to prevent the loss of lives and livelihoods."	2022-04-02T07:10:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Many internally displaced people in Somalia are pastoralists whose livestock — on which they depend for milk, meat, and income — have all perished. 

@HalimaGikandi reports from Luuq, Somalia https://t.co/lFxtW6PTOZ"	2022-04-02T06:39:36.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['Luuq']	['Gedo']	['Luuq']	neutral
"“Currently, one in four Somali people faces hunger caused by extreme drought, and the United Nations (UN) projects that 4.6 million Somalis will not have enough food by May 2022.”
#Famine  https://t.co/f3w4Yyzlic"	2022-04-02T05:11:39.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}		[]	[]	[]	positive
"“It’s going to get worse unless we can somehow bridge that funding gap.”

How the drought in Somalia is worsening by funding gap amid Russia’s invasion of Ukraine — in pictures. https://t.co/cxYfAs3Yrn"	2022-04-02T04:35:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Ramadan Mubarak
I pray to God to end the holy month of Ramadan in peace, to turn the drought into a drought and to include those who are merciful, forgiving, and free from. hell. #Ramadan #Somalia 🕋🤲🌹😭🤝 https://t.co/ZnFSq0B4AA"	2022-04-02T03:07:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"“Vai piorar a menos que possamos de alguma forma preencher essa lacuna de financiamento.”

 Como a seca na Somália está piorando por falta de financiamento em meio à invasão da Ucrânia pela Rússia — em fotos https://t.co/GzR8LNxeAp https://t.co/7rMWcgIKgn"	2022-04-02T03:04:38.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
"“It’s going to get worse unless we can somehow bridge that funding gap.”

How the drought in Somalia is worsening by funding gap amid Russia’s invasion of Ukraine — in pictures https://t.co/4YxdUFeQZU https://t.co/BRL4uU89hM"	2022-04-02T03:00:00.000Z	{'retweet_count': 134, 'reply_count': 12, 'like_count': 287, 'quote_count': 12}		[]	[]	[]	negative
▶️⚠️⚠️SOMALIA: Crippling drought forces nearly half a million people from their homes so far this year with child hunger soaring https://t.co/UjAaa3Ybae	2022-04-01T23:57:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
▶️⚠️‘There is not enough food. The situation is dire’: Somalia’s drought crisis⚠️ – in pictures https://t.co/E9vseqYBs5	2022-04-01T23:54:23.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
This Ramadan is harsh one for Somalis, drought and famine in much of Somalia and Hargaysa residents starting Ramadan with the heart of city’s economy is on fire. Keep them in your thoughts and donations pls.	2022-04-01T23:51:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
I wish you &amp; your loved ones a happy, peaceful &amp; blessed Ramadan. May Allah accepts our fasting, prayers &amp; dua's.  Let's pray 4 peaceful &amp; prosperous Somalia. Let's remember the drought victims &amp; people who have little or nothing 2 eat. Ramadan Mubarak, Ramadaan Wanagsan. https://t.co/YSmVoOOh9u	2022-04-01T23:32:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	positive
▶️Fears of famine grow amid worst drought in Somalia in decades https://t.co/oWRMFE6kBc	2022-04-01T23:17:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Happy Ramadan President Farmaajo and all #Somalia citizens! ❤️🇸🇴

President Farmaajo, please host #NationalPrayer for drought 🙏

@TheVillaSomalia @M_Farmaajo @hon_khadija https://t.co/wbjPRNijce"	2022-04-01T23:07:00.000Z	{'retweet_count': 45, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
Andy Vermaut shares:Fears of famine grow amid worst drought in Somalia in decades: The United Nations is warning that a famine looms in Somalia’s future. The country has not seen rain for the past three consecutive rainy seasons, over a… https://t.co/8ToIFQ00RT Dankjewelenmerci. https://t.co/3TjdiecGzY	2022-04-01T22:21:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"@KFosterFCDO This is a sad thing happening in our 
second capital #Hargeisa 

dont use this to push Ur agenda and divide🇸🇴

I don't want to see Ur as* tweeting about somaliland aaaaand Somalia

If you have money go donate for drought. There are people dying of thirst 
https://t.co/ZEE406TEkA https://t.co/oZB2FJ9CSt"	2022-04-01T21:43:29.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']	negative
The #climate refugee #crisis is not some distant reality. It's happening now: Fears of famine grow amid worst #drought in Somalia in decades.  Story by @HalimaGikandi, reporting from #Luuq, #Somalia.  https://t.co/Rjg9BKIMR1	2022-04-01T21:17:16.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		['Luuq']	['Gedo']	['Luuq']	negative
Fears of famine grow amid worst drought in Somalia in decades https://t.co/S94QX9pOkM  Ultrascan-research https://t.co/suj2WtyQwq	2022-04-01T21:10:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@BlokeStokey @localcraftivist @JustStop_Oil Jan 30 EWE:  Drought ravages Somalia as leaders bicker over polls. https://t.co/AYY0lis97E	2022-04-01T20:43:18.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
#Somalia’s President @M_Farmaajo in an address to the nation urges security forces to beef up security ahead of #Ramadan. The Horn of African nation is dealing with severe drought, high inflation rate and insecurity. Meanwhile, much delayed polls are set to conclude soon. https://t.co/KH95XuSwFo	2022-04-01T20:25:19.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 22, 'quote_count': 0}		[]	[]	[]	negative
