text	public_metrics	created_at	Google_Translation	@	names	places	village	region	district
Ra’iisul Wasaaraha XFS Maxamed Xuseen Rooble oo ayaa hambalyo u diray Guddiga Doorashooyinka Heer Federaal (FEIT) iyo guddoomiyehooda Muuse Geelle Yuusuf oo maanta bilaabay bixinta shahaadooyinka xildhibaannada la soo doortay ee baarlamaanka 11aad ee dalka. https://t.co/rrQsWodblb	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T10:00:29.000Z	FGS Prime Minister Mohamed Hussein Roble congratulates the Federal Electoral Commission (FEIT). and their chairman Muse Guelleh Yusuf who today started issuing certificates to the elected members of the 11th parliament of the country. https://t.co/rrQsWodblb	[]	['Mohamed Hussein', 'Muse Guelleh']	[]	[]	[]	[]
# https://t.co/25OZus0BoB	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T09:18:05.000Z	# https://t.co/25OZus0BoB	[]	[]	[]	[]	[]	[]
Hambalyo Guddiga Doorashooyinka Heer Federaal (FEIT) iyo guddoomiyehooda Muuse Geelle Yuusuf oo maanta bilaabay bixinta shahaaddooyinka xildhibaannada la soo doortay ee baarlamaanka 11aad ee dalka. https://t.co/qN8whEVU29	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T08:56:45.000Z	Congratulations to the Federal Electoral Commission (FEIT). and their chairman Muse Guelleh Yusuf who today started issuing certificates to the elected members of the 11th parliament of the country. https://t.co/qN8whEVU29	[]	['Muse Guelleh']	[]	[]	[]	[]
RT @Sacadfaarah: Degdeg: Madaxweyne Cali Guudlaawe “Hirshabeele waxay gudida doorashooyinka heer Federal u gudbisay Xildhibaanadii kasoo ba…	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T08:51:57.000Z	RT @Sacadfaarah: Urgent: President Ali Gudlawe “Hirshabeele submits to the Federal Electoral Commission	['@Sacadfaarah:']	['Ali Gudlawe']	[]	[]	[]	[]
Rooble oo ka hadlay tilaabada ay qaadeen Guddiga doorashooyinka Heer federal https://t.co/okM3dwIyLE	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T08:03:16.000Z	Roble discusses the action taken by the Federal Electoral Commission https://t.co/okM3dwIyLE	[]	[]	[]	[]	[]	[]
Guddiga doorashooyinka heer federaal ayaa maanta bilaabay bixinta shahaadada rasmiga ee xildhibaanimo. https://t.co/0J2oVubk8e	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T07:58:38.000Z	The Federal Electoral Commission (FEC) has today begun issuing official credentials. https://t.co/0J2oVubk8e	[]	[]	[]	[]	[]	[]
Rooble oo ka hadlay tilaabada ay qaadeen Guddiga doorashooyinka Heer federal https://t.co/jjQDhxm0Tt	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:58:23.000Z	Roble discusses the action taken by the Federal Electoral Commission https://t.co/jjQDhxm0Tt	[]	[]	[]	[]	[]	[]
Rooble oo ka hadlay tilaabada ay qaadeen Guddiga doorashooyinka Heer federal https://t.co/XoEmArtdjv	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:58:22.000Z	Roble discusses the action taken by the Federal Electoral Commission https://t.co/XoEmArtdjv	[]	[]	[]	[]	[]	[]
Hirshabeelle oo ka hortimid tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT# https://t.co/sEo9tKXLe7	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:41:35.000Z	Hirshabelle opposes the actions of the FEIT Electoral Implementation Committee # https://t.co/sEo9tKXLe7	[]	[]	[]	[]	[]	[]
Rooble oo ka hadlay tilaabada ay qaadeen Guddiga doorashooyinka Heer federal - https://t.co/rh6mdEYYeW https://t.co/3OLCYfL2YM	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:34:16.000Z	Roble discusses the action taken by the Federal Electoral Commission - https://t.co/rh6mdEYYeW https://t.co/3OLCYfL2YM	[]	[]	[]	[]	[]	[]
Guddiga doorashooyinka Heer federal ayaa bilaabay bixinta shahaadada Rasmiga ah ee la siinayo xildhibaanada laba gole ee barlamaanka 11aad kuwaasi oo dhawaan lasoo doortay. Saakay oo jadwalka uu ahaa in la bilaabo qaadashada shahaadada xildhibaanada ayaa… https://t.co/HWAvJOp82U	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:27:59.000Z	The Federal Electoral Commission (FEC) has begun issuing official certificates to the newly elected members of the 11th bicameral parliament. This morning the schedule for the graduation of the parliamentarians ayaa https://t.co/HWAvJOp82U	[]	[]	[]	[]	[]	[]
RW Mohamed H Rooble ayaa u hambalyeeyay Guddiga Doorashooyinka Heer Federaal (FEIT) iyo guddoomiyehooda Muuse Geelle Yuusuf oo maanta bilaabay bixinta shahaaddooyinka xildhibaannada la soo doortay ee baarlamaanka 11aad ee dalka. https://t.co/ON5A5uBntq	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:26:59.000Z	Prime Minister Mohamed H Roble congratulated the Federal Electoral Commission (FEIT). and their chairman Muse Guelleh Yusuf who today started issuing certificates to the elected members of the 11th parliament of the country. https://t.co/ON5A5uBntq	[]	['Mohamed H', 'Muse Guelleh']	[]	[]	[]	[]
RT @Sacadfaarah: Degdeg: Madaxweyne Cali Guudlaawe “Hirshabeele waxay gudida doorashooyinka heer Federal u gudbisay Xildhibaanadii kasoo ba…	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:24:29.000Z	RT @Sacadfaarah: Urgent: President Ali Gudlawe “Hirshabeele submits to the Federal Electoral Commission	['@Sacadfaarah:']	['Ali Gudlawe']	[]	[]	[]	[]
K/Galbeed oo ka hadashay mowqifkeeda la xiriira doorashooyinka &amp; dhaarinta Xildhibaannada https://t.co/AAzdEZZPsg	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:51:22.000Z	K / Galbeed discusses its position on elections &amp;. Oath of Office https://t.co/AAzdEZZPsg	[]	[]	[]	['Galbeed']	['Gedo']	['Garbahaarey']
K/Galbeed oo ka hadashay mowqifkeeda la xiriira doorashooyinka &amp; dhaarinta Xildhibaannada https://t.co/pfpPyEQIcA	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:48:23.000Z	K / Galbeed discusses its position on elections &amp;. Oath of Office https://t.co/pfpPyEQIcA	[]	[]	[]	['Galbeed']	['Gedo']	['Garbahaarey']
Hirshabeelle oo ka hortimid tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT https://t.co/TmJ08i2WuB	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:40:19.000Z	Hirshabelle opposes actions of FEIT Electoral Implementation Committee https://t.co/TmJ08i2WuB	[]	[]	[]	[]	[]	[]
Maanta oo Sabti ah Guddiga maamulka  doorashooyinka ee Hirshabeelle, waxaa lagu waddaa in ay qabtaan doorashada labo kursi oo ka mid ah kuraasta taala Magaalada Beledweyne ee xarunta Gobolka Hiiraan. https://t.co/YpdkCc1bcc	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:34:30.000Z	Hirshabelle Electoral Commission (SEC) is set to hold elections on Saturday for two of the seats in Beledweyne, the regional capital of Hiraan region. https://t.co/YpdkCc1bcc	[]	[]	['Beledweyne', 'Hiraan']	[]	['Hiraan']	[]
Dowlad Goboleedka Hirshabeelle qoraal ay soo saartay ayey ku sheegtay in ay u gudbisay Gudiga Hirgalinta Doorashooyinka Heer Federaal ee ( FEIT) Xildhibaanada lagu soo doortay labada deegaan doorasho ee Hirshabeelle oo tiradooda guud ay https://t.co/XArWumPg9i	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:33:17.000Z	The Hirshabelle Regional Government has issued a statement to the Federal Electoral Implementation Committee (FEIT). Parliamentarians elected in two constituencies in Hirshabelle https://t.co/XArWumPg9i	[]	[]	[]	[]	[]	[]
@SomaliPM Yaa la dhaarinayaa?Ma inta kale ileen koonfur galbeed&amp; Hirshabeele waa ay idinku gacan seereen?Markii uu gudiga doorashooyinka isku  dayey in uu isbaaro u dhigto kuraasta qaarkood.Gudiga  FEIT wuu fashilmay.Wa og tihiin in xildhibaanada ugu badan ee baarlamanka ay kaso galaan KG.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T06:05:20.000Z	@SomaliPM Who will be sworn in? HirShabelle was ignored by you? When the electoral commission tried to block some seats. The FEIT committee failed. You know that most members of parliament are from KG.	['@SomaliPM']	[]	[]	[]	[]	[]
Guddiga hirgalinta doorashooyinka FEIT ayaa maanta shahaadada xildhibaanimada guddoonsiiyay xubno katirsan xildhibaanada 11aad ee Baarlamaanka Jamhuuriyadda federaalka #Soomaaliya. https://t.co/bNDnMm5FsY	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T05:45:13.000Z	The Federal Electoral Commission (FEIT) has today awarded a certificate of membership to members of the 11th Parliament of the Federal Republic of #Somalia. https://t.co/bNDnMm5FsY	[]	[]	['Somalia']	[]	[]	[]
RT @GoobjoogNews: Guddiga doorashooyinka heer federaal ee FEIT ayaa saaka oo sabti ah bilaabay bixinta shahaadooyinka xildhibaanada labada…	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T05:33:25.000Z	RT @GoobjoogNews: The Federal Electoral Commission (FEIT) on Saturday morning began issuing certificates to the two parliamentarians…	['@GoobjoogNews:']	[]	[]	[]	[]	[]
Guddiga doorashooyinka heer federaal ee FEIT ayaa saaka oo sabti ah bilaabay bixinta shahaadooyinka xildhibaanada labada aqal. https://t.co/Jkb3LKArWs	{'retweet_count': 2, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}	2022-04-02T05:32:34.000Z	The Federal Electoral Commission (FEIT) on Saturday morning began issuing certificates to members of both houses of parliament. https://t.co/Jkb3LKArWs	[]	[]	[]	[]	[]	[]
Degdeg: Madaxweyne Cali Guudlaawe “Hirshabeele waxay gudida doorashooyinka heer Federal u gudbisay Xildhibaanadii kasoo baxay Hirshabeele oo uu kujiro kursiga Xildhibaan Fahad Yasin #Hop086. Kursigaas majirin cid dacwad kasoo gudbisay oo beeshii lahayd ah. https://t.co/8AmZAFB2b8	{'retweet_count': 4, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}	2022-04-02T05:32:30.000Z	Urgent: President Ali Gudlawe “Hirshabele has submitted to the Federal Electoral Commission the MPs who left Hirshabele including the seat of MP Fahad Yasin # Hop086. The seat was not contested by the community. https://t.co/8AmZAFB2b8	[]	['Ali Gudlawe', 'Fahad Yasin']	['Hirshabele']	[]	[]	[]
"Maamulka Hirshabeelle oo ka soo horjeestay tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT
https://t.co/pvPfbwOKiF https://t.co/bV1I2dexTN"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T04:43:09.000Z	Hirshabelle Administration Opposes FEIT Electoral Action https://t.co/pvPfbwOKiF https://t.co/bV1I2dexTN	[]	[]	[]	[]	[]	[]
Hirshabeelle oo ka hortimid tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT - https://t.co/97XsRfxUXq https://t.co/ZJ56x1zlGV	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T03:17:31.000Z	Hirshabelle opposes the actions of the FEIT Electoral Implementation Committee - https://t.co/97XsRfxUXq https://t.co/ZJ56x1zlGV	[]	[]	[]	[]	[]	[]
RT @MawliidAdam: dag dag Xubno ka tirsan guddiga doorashooyinka oo shaqo ka joojin ku sameeyey gudoomiyaha guddiga FiET muuse geele https:/…	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:36:07.000Z	RT @MawliidAdam: members of the Electoral Commission strike FiET chairman Muse Geele https: /…	['@MawliidAdam:']	['Muse Geele']	[]	[]	[]	[]
RT @AbdirisakUrug: Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) ayaa xilka ka qaaday Xoghayaha Guud ee GHDHF. https:…	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:35:24.000Z	RT @AbdirisakUrug: Chairman of the Federal Electoral Implementation Committee (FEIT). fires GHDHF Secretary General https:…	['@AbdirisakUrug:']	[]	[]	[]	[]	[]
RT @MohamedSelh: #Somalia:Guddoomiyaha Guddiga Doorashooyinka Muuse Geelle ayaa xilkii ka qaaday Xoghayihii Guddiggaasi kaasi oo xalay ka s…	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:33:32.000Z	RT @MohamedSelh: #Somalia: The Chairman of the Electoral Commission, Muse Guelleh, has fired the Secretary General of the Commission.	['@MohamedSelh:']	['Muse Guelleh']	['Somalia']	[]	[]	[]
"#Somalia
#Mogadishu
Guddiga hirgelinta doorashooyinka FEIT ayaa ku dha... https://t.co/tM9v9ljz1L"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:15:23.000Z	#Somalia. #Mogadishu. The FEIT Election Implementation Committee says ... https://t.co/tM9v9ljz1L	[]	[]	['Somalia']	['Mogadishu']	['Banadir']	['Banadir']
"Madaxtooyada Hirshabelle oo ka hortimid tallaabada lagu reebay kursiga Fahad Yaasiin

""Waxaan uga digeynaa Guddiga FEIT in aan la siyaasadeyn habsami u socodka doorashooyinka dalka, lana dhowro heshiisyadii Golaha Wadatashiga Qaran"" Sii akhri https://t.co/9IThRik3oC https://t.co/41xHCDu0kO"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:04:17.000Z	Hirshabelle presidency opposes the removal of Fahad Yassin. . &quot;We warn the FEIT Commission not to politicize the conduct of the country&#39;s elections, and to abide by the agreements of the National Consultative Assembly&quot; Read more https://t.co/9IThRik3oC https://t.co/41xHCDu0kO	[]	['Fahad Yassin']	[]	[]	[]	[]
https://t.co/cUNSNmwCzK	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T21:52:42.000Z	https://t.co/cUNSNmwCzK	[]	[]	[]	[]	[]	[]
Ramadaan Kariim umada soomaaliyeed meelkasta ood joogtaan. Ilaahey naxariistiisa aduun iyo mid aakhiro ayaan waydiisaneynaa. Abaaraha raxmaad baan ka rabnaa, inta xanuusan caafimaad baan u rabnaa, doorashooyinka dowlad xalaal ah baan ka rabnaa, aakhirana Janadii baan ka rabnaa. https://t.co/1eE0C1RXtz	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T21:46:13.000Z	Ramadan Kareem to the Somali people wherever you are. We ask God for His mercy in this world and in the hereafter. We want mercy from the drought, we want health from the sick, we want free and fair elections, and we want paradise in the hereafter. https://t.co/1eE0C1RXtz	[]	['Ramadan Kareem']	[]	[]	[]	[]
RT @OAbraar: Guddoomiyaha @Doorashada2021 Hirgelinta Doorashooyinka Heer Federaal (FEIT) ayaa xilka ka qaaday Xoghayaha Guud ee GHDHF. http…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:49:17.000Z	RT @OAbraar: Chairman @ Election2021 Federal Election Implementation (FEIT). fires GHDHF Secretary General http…	['@OAbraar:', '@Doorashada2021']	[]	[]	[]	[]	[]
RT @AhmedAbdullahi_: Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) ayaa xilka ka qaaday Xoghayaha Guud ee GHDHF. http…	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:42:32.000Z	RT @AhmedAbdullahi_: Chairman of the Federal Electoral Implementation Committee (FEIT). fires GHDHF Secretary General http…	['@AhmedAbdullahi_:']	[]	[]	[]	[]	[]
GUDOOMIYAHA GUDIGGA DOORASHOOYINKA SOMALIA OO COD AQLABIYAD AH XILKA LOOGA TUURAY https://t.co/9AW0Ml6Iwp	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:19:09.000Z	SOMALIA ELECTION COMMISSION CHAIRMAN DISMISSED BY MONTHLY VOTE https://t.co/9AW0Ml6Iwp	[]	[]	['SOMALIA']	[]	[]	[]
Madaxweynaha ayaa tilmaamay in lagu guda jiro wakhti adag oo abaar ay dalka ka jirto sidoo kalana doorashooyinka ay wali socdaan isagoo rajo Wanaagsan ka muujiyay in si nabdoon oo Wanaagsan ay ku dhamaan doonan.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	2022-04-01T20:06:53.000Z	The President pointed out that during a difficult time of drought in the country and the elections are still going on and expressed optimism that they will end peacefully and positively.	[]	[]	[]	[]	[]	[]
Warsaxaafadeed: Mawqifka Koonfur Galbeed ee Doorashooyinka iyo Dhaarinta Xildhibaannada https://t.co/wrxH1AzRw1 via @horseed	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:53:23.000Z	Press Release: South West Position on Elections and the Oath of Parliament https://t.co/wrxH1AzRw1 via @horseed	['@horseed']	[]	[]	['Horseed']	['Lower Shabelle']	['Marka']
RT @OAbraar: Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo d…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:42:30.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission Muse Guelleh “All MPs should come as soon as possible	['@OAbraar:']	[]	[]	[]	[]	[]
RT @MohamedSelh: #Somalia:Guddoomiyaha Guddiga Doorashooyinka Muuse Geelle ayaa xilkii ka qaaday Xoghayihii Guddiggaasi kaasi oo xalay ka s…	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:32:21.000Z	RT @MohamedSelh: #Somalia: The Chairman of the Electoral Commission, Muse Guelleh, has fired the Secretary General of the Commission.	['@MohamedSelh:']	['Muse Guelleh']	['Somalia']	[]	[]	[]
RT @Sacadfaarah: DEGDEG Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) Oo Isagiiba Shaqadii Laga Joojiyay. https://t.c…	{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:26:51.000Z	RT @Sacadfaarah: URGENT Chairman of the Federal Electoral Implementation Committee (FEIT). And He Was Suspended. https: // tc…	['@Sacadfaarah:']	[]	[]	[]	[]	[]
@SomaliPM Waalida Rooble Baahane waxay gaartay in uu isagu isu soo hambalyeeyo! Wixii uu u soo dhiibay shalay kii isagu isticmaali jiray ee sheeganayey Gud. Guddiga Doorashooyinka ayuu ka hambalyeynayaa sidii uu moog yahay amase aan lala socon giddigeed in ay tahay hawl isagu qabtay!	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:08:10.000Z	@SomaliPM Roble Bahane&#39;s madness has reached the point where he congratulates himself! What he submitted yesterday to his predecessor who claimed to be Gud. Congratulations to the Electoral Commission for not knowing at all that it is a work in progress!	['@SomaliPM']	[]	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo d…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:06:27.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission Muse Guelleh “All MPs should come as soon as possible	['@OAbraar:']	[]	[]	[]	[]	[]
Guddiga doorashooyinka oo burbur qarka u saaran. https://t.co/06VOK8cqhB via @horseed	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:04:22.000Z	Electoral commission on the verge of collapse. https://t.co/06VOK8cqhB via @horseed	['@horseed']	[]	[]	['Horseed']	['Lower Shabelle']	['Marka']
RT @HonAhmedShire: Waxaan ka walaacsanahay khataraha ka dhalan kara khilaafadka muuqda ee Gudiga FIAT kuna wajahan geedi u socodka doorasho…	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T18:25:59.000Z	RT @HonAhmedShire: I&#39;m concerned about the potential consequences of the FIAT Commission&#39;s apparent disagreement on the electoral process…	['@HonAhmedShire:']	[]	[]	[]	[]	[]
